No.,Name,Title Line 1,Title Line 2,Title Scale
101,심판,심판,,3.324411515
102,꼬마연어,꼬마심판,,1.666379
103,배트로징어,배트로징어,,1.355565956
104,아이로닉,아이로닉,,1.691386797
105,젤리피스,젤리피스,,1.689473266
106,록켄베르그,록켄베르그,,1.348831811
107,제코,제코,,3.350517256
108,포리마,포리마,,2.245855415
109,파이어핀,파이어핀,,1.687564232
110,호리비,호리비,,2.272340465
111,지몬,지몬,,3.348639312
112,잉크라인,잉크라인,,1.683758562
113,아로메,아로메,,2.239120524
114,라이즈,라이즈,,2.245855415
115,아나키,아나키,,2.224113716
116,엔페리,엔페리,,2.242483219
117,타타키 켄사키,타타키 켄사키,,1.027523113
118,화이트아웃,화이트아웃,,1.337655894
119,니들워크,니들워크,,1.687087518
120,문어콥터,문어 트루퍼,,1.226197605
121,방패 문어 트루퍼,방패 문어 트루퍼,,0.8385813299
122,더블 문어 트루퍼,더블 문어 트루퍼,,0.8427220147
123,문어 호퍼,문어 호퍼,,1.498381674
124,문어 포드,문어콥터,,1.691386971
125,밤 문어콥터,밤 문어콥터,,1.222683839
126,문어 미러볼,문어 미러볼,,1.230491816
127,문어 포드,문어 포드,,1.498381674
128,문어 포드,대용량 문어 포드,,0.8396421813
129,문어 스케이터,문어 스케이터,,1.041497338
130,문어 스나이퍼,문어 스나이퍼,,1.036797177
131,문어 커맨더,문어 커맨더,,1.23303182
132,문어 미사일,문어 미사일,,1.22393652
133,문어 포드,문어펠린호,,1.352496775
134,잉크 클리너,잉크 클리너,,1.230745299
135,문어 스탬프,문어 스탬프,,1.228467243
136,비트 문어 스탬프,비트 문어 스탬프,,0.8448675496
137,문어도저,문어도저,,1.687087518
138,문어콥터,문어 스트라이크,,0.8987541429
139,DJ 문추냉이 장군,문어조네스,,1.352803023
140,DJ 문추냉이 장군,DJ 문추냉이 장군,,0.7799056619
141,연어,연어,,3.409808066
142,덩치연어,덩치연어,,1.70005178
143,알주어,알주어,,2.238281654
144,폭탄,폭탄,,3.324411515
145,뱀,뱀,,6.819616133
146,철판,철판,,3.333688501
147,타워,타워,,3.331828694
148,두더지,두더지,,2.256886604
149,박쥐,박쥐,,3.331828694
150,어깨 패드,어깨 패드,,1.488301787
151,기둥,기둥,,3.367517468
152,다이버,다이버,,2.256886604
153,냄비 뚜껑,냄비 뚜껑,,1.50328391
154,철 구슬,철 구슬,,1.92092165
155,황금연어,황금연어,,1.679025929
156,그릴,그릴,,3.400103209
157,운반함,운반함,,2.201977062
158,진흙연어,진흙연어,,1.691865945
159,전지메기,전지메기,,1.689951329
160,랭크 타워,랭크 타워,,1.491646601
161,랭크 피시,랭크 피시,,1.502149727
162,랭크 바지락,랭크 바지락,,1.217202481
163,단풍 슈터,단풍 슈터,,1.491646601
164,프로모델러 RG,프로모델러 RG,,0.9396115067
165,스플랫 슈터 컬래버,스플랫 슈터 컬래버,,0.7518311299
166,프라임 슈터 컬래버,프라임 슈터 컬래버,,0.7506029861
167,스페이스 슈터,스페이스 슈터,,1.039322714
168,네오 노바 블래스터,네오 노바 블래스터,,0.7480649509
169,카본 롤러 데코,카본 롤러 데코,,0.9575356145
170,와이드 롤러,와이드 롤러,,1.222683839
171,파블로 휴,파블로 휴,,1.482024366
172,R-PEN/5H,R-PEN/5H,,1.160042387
173,버킷 슬로셔 데코,버킷 슬로셔 데코,,0.8440319599
174,스플랫 스피너 컬래버,스플랫 스피너 컬래버,,0.6764854476
175,스퍼터리 휴,스퍼터리 휴,,1.23176037
176,네오 볼드 마커,네오 볼드 마커,,0.9590729624
177,네오 샤프 마커,네오 샤프 마커,,0.9563091245
178,N-ZAP89,N-ZAP89,,1.232292777
179,.96 갤런 데코,.96 갤런 데코,,0.9612483078
180,커스텀 제트 스위퍼,커스텀 제트 스위퍼,,0.74843987
181,네오 크래시 블래스터,네오 크래시 블래스터,,0.6755673482
182,래피드 블래스터 데코,래피드 블래스터 데코,,0.6751855003
183,L3 릴 건 D,L3 릴 건 D,,1.189613995
184,스플랫 롤러 컬래버,스플랫 롤러 컬래버,,0.7509804542
185,스플랫 차저 컬래버,스플랫 차저 컬래버,,0.7467557208
186,스플랫 스코프 컬래버,스플랫 스코프 컬래버,,0.6754909663
187,물통 휴,물통 휴,,1.912312152
188,로열 크라켄,로열 크라켄,,1.221933352
189,디코이 캐넌,디코이 캐넌,,1.233795821
190,콩키치＆밤키치,콩키치＆밤키치,,0.9723278829
191,아네모,아네모,,2.239120524
192,노무라,노무라,,2.234931538
193,갱돌이,갱돌이,,2.253480915
194,다우니,다우니,,2.245855415
195,춤추는 갱스터 우츠호,춤추는 갱스터,우츠호,1.036077848
196,상어 조련사 후우카,상어 조련사,후우카,1.217202571
197,신비한 생물 만타로,신비한 생물,만타로,1.216211252
198,제코핀,제코핀,,2.243325241
