No.,Name,Title Line 1,Title Line 2,Title Scale
44,濺鍍槍,濺鍍槍,,1.967686275
45,斯普拉機動槍,斯普拉機動槍,,0.9838431373
46,開爾文525,開爾文525,,1.16474943
47,雙重清潔槍,雙重清潔槍,,1.180611765
48,四重彈跳手槍 黑,四重彈跳手槍 黑,,0.8928251641
49,遮陽防空傘,遮陽防空傘,,1.180611765
50,露營防空傘,露營防空傘,,1.180611765
51,特務配件,特務配件,,1.475764706
52,三發獵魚弓,三發獵魚弓,,1.180611765
53,LACT-450,LACT-450,,1.132549411
54,工作刮水刀,工作刮水刀,,1.180611765
55,雨刷刮水刀,雨刷刮水刀,,1.180611765
56,斯普拉炸彈,斯普拉炸彈,,1.180611765
57,吸盤炸彈,吸盤炸彈,,1.475764706
58,快速炸彈,快速炸彈,,1.475764706
59,灑墨器,灑墨器,,1.967686275
60,斯普拉防護牆,斯普拉防護牆,,0.9838431373
61,碳酸炸彈,碳酸炸彈,,1.475764706
62,冰壺炸彈,冰壺炸彈,,1.475764706
63,機器人炸彈,機器人炸彈,,1.180611765
64,跳躍信標,跳躍信標,,1.475764706
65,定點偵測器,定點偵測器,,1.180611765
66,墨汁陷阱,墨汁陷阱,,1.475764706
67,毒霧,毒霧,,2.951529412
68,標線器,標線器,,1.967686275
69,魚雷,魚雷,,2.951529412
70,灑墨器,終極發射,,1.475764706
71,巨大防護罩,巨大防護罩,,1.180611765
72,灑墨器,觸手噴射,,1.475764706
73,桶裝旋轉槍,多重導彈,,1.475764706
74,墨雨雲,墨雨雲,,1.967686275
75,桶裝旋轉槍,讚氣彈,,1.967686275
76,彈跳聲納,彈跳聲納,,1.475764706
77,吸墨機,吸墨機,,1.967686275
78,桶裝旋轉槍,喇叭雷射5.1ch,,0.8678207763
79,噴射背包,噴射背包,,1.475764706
80,灑墨器,終極印章,,1.475764706
81,螃蟹坦克,螃蟹坦克,,1.475764706
82,鯊魚坐騎,鯊魚坐騎,,1.475764706
83,三重龍捲風,三重龍捲風,,1.180611765
84,能量站,能量站,,1.967686275
85,武器子,武器子,,1.967686275
86,螺螺,螺螺,,2.951529412
87,花笠,花笠,,2.951529412
88,椰子蟹先生,椰子蟹先生,,1.180611765
89,脈子,脈子,,2.951529412
90,巨大防護罩,刺冠,,2.951529412
91,熊先生,熊先生,,1.967686275
92,阿母,阿母,,2.951529412
93,小鮭魚,小鮭魚,,1.967686275
94,魚乾,魚乾,,2.951529412
95,司令,司令,,2.951529412
96,小擬,小擬,,2.951529412
97,小螢,小螢,,2.951529412
98,莎莎,莎莎,,2.951529412
99,曼曼,曼曼,,2.951529412
100,鬼福,鬼福,,2.951529412
101,評審,評審,,2.951529412
102,小鮭魚,小評審,,1.967686275
103,戰鬥魷魚,戰鬥魷魚,,1.475764706
104,鋼鐵先鋒,鋼鐵先鋒,,1.475764706
105,海月,海月,,2.951529412
106,羅肯貝格,羅肯貝格,,1.475764706
107,澤酷,澤酷,,2.951529412
108,鍛品,鍛品,,2.951529412
109,暖流,暖流,,2.951529412
110,帆立,帆立,,2.951529412
111,寺門,寺門,,2.951529412
112,時雨,時雨,,2.951529412
113,艾洛眼,艾洛眼,,1.967686275
114,暇古,暇古,,2.951529412
115,無法無天,無法無天,,1.475764706
116,魷皇,魷皇,,2.951529412
117,劍尖魷,劍尖魷,,1.967686275
118,散壽司,散壽司,,1.967686275
119,七輪,七輪,,2.951529412
120,章魚螺旋槳兵,章魚兵,,1.967686275
121,盾牌章魚兵,盾牌章魚兵,,1.180611765
122,強化章魚兵,強化章魚兵,,1.180611765
123,章魚彈跳兵,章魚彈跳兵,,1.180611765
124,章魚彈艙兵,章魚螺旋槳兵,,0.9838431373
125,炸彈章魚螺旋槳兵,炸彈章魚螺旋槳兵,,0.7378823529
126,章魚鏡球兵,章魚鏡球兵,,1.180611765
127,章魚彈艙兵,章魚彈艙兵,,1.180611765
128,章魚彈艙兵,大容量章魚彈艙兵,,0.7378823529
129,章魚溜兵,章魚溜兵,,1.475764706
130,章魚狙擊兵,章魚狙擊兵,,1.180611765
131,章魚指揮官,章魚指揮官,,1.180611765
132,章魚導彈兵,章魚導彈兵,,1.180611765
133,章魚彈艙兵,章魚柏林號,,1.180611765
134,吸墨器,吸墨器,,1.967686275
135,章魚印章兵,章魚印章兵,,1.180611765
136,波動章魚印章兵,波動章魚印章兵,,0.8432941176
137,章魚推進灑墨機,章魚推進灑墨機,,0.8432941176
138,章魚螺旋槳兵,章魚保齡球兵,,0.9838431373
139,DJ芥末章魚將軍,章魚女戰士,,1.180611765
140,DJ芥末章魚將軍,DJ芥末章魚將軍,,0.7972695267
141,鮭魚,鮭魚,,2.951529412
142,大胖魚,大胖魚,,1.967686275
143,拾蛋魚,拾蛋魚,,1.967686275
144,炸彈魚,炸彈魚,,1.967686275
145,蛇魚,蛇魚,,2.951529412
146,鐵板魚,鐵板魚,,1.967686275
147,高塔魚,高塔魚,,1.967686275
148,鼴鼠魚,鼴鼠魚,,1.967686275
149,蝙蝠魚,蝙蝠魚,,1.967686275
150,墊肩飛魚,墊肩飛魚,,1.475764706
151,柱魚,柱魚,,2.951529412
152,潛水魚,潛水魚,,1.967686275
153,鍋蓋魚,鍋蓋魚,,1.967686275
154,鐵球魚,鐵球魚,,1.967686275
155,金鮭魚,金鮭魚,,1.967686275
156,烤架魚,烤架魚,,1.967686275
157,走私魚,走私魚,,1.967686275
158,泥鮭魚,泥鮭魚,,1.967686275
159,電池鯰魚,電池鯰魚,,1.475764706
160,真格塔樓,真格塔樓,,1.475764706
161,真格魚虎,真格魚虎,,1.475764706
162,真格蛤蜊,真格蛤蜊,,1.475764706
163,楓葉射擊槍,楓葉射擊槍,,1.180611765
164,專業模型槍RG,專業模型槍RG,,0.9101067418
165,斯普拉射擊槍 聯名,斯普拉射擊槍 聯名,,0.7989508166
166,頂尖射擊槍 聯名,頂尖射擊槍 聯名,,0.8928251641
167,太空射擊槍,太空射擊槍,,1.180611765
168,新星爆破槍 新型,新星爆破槍 新型,,0.8928251641
169,碳纖維滾筒 裝飾,碳纖維滾筒 裝飾,,0.8928251641
170,寬滾筒,寬滾筒,,1.967686275
171,巴勃羅·新藝術,巴勃羅·新藝術,,0.9313106808
172,R-PEN/5H,R-PEN/5H,,1.160042387
173,飛濺潑桶 裝飾,飛濺潑桶 裝飾,,1.0158277082
174,斯普拉旋轉槍 聯名,斯普拉旋轉槍 聯名,,0.7989508166
175,濺鍍槍·新藝術,濺鍍槍·新藝術,,0.9313106808
176,廣域標記槍 新型,廣域標記槍 新型,,0.8928251641
177,窄域標記槍 新型,窄域標記槍 新型,,0.8928251641
178,N-ZAP89,N-ZAP89,,1.232292777
179,.96加侖 裝飾,.96加侖 裝飾,,1.0497707657
180,噴射清潔槍 改裝,噴射清潔槍 改裝,,0.8928251641
181,衝塗爆破槍 新型,衝塗爆破槍 新型,,0.8928251641
182,快速爆破槍 裝飾,快速爆破槍 裝飾,,0.8928251641
183,L3捲管槍D,L3捲管槍D,,1.206142343
184,斯普拉滾筒 聯名,斯普拉滾筒 聯名,,0.8928251641
185,斯普拉蓄力狙擊槍 聯名,斯普拉蓄力狙擊槍 聯名,,0.6651239737
186,斯普拉準星槍 聯名,斯普拉準星槍 聯名,,0.7989508166
187,洗筆桶·新藝術,洗筆桶·新藝術,,0.9313106808
188,帝王魷魚,帝王魷魚,,1.475764706
189,誘餌煙火,誘餌煙火,,1.475764706
190,豆豆武器子＆粒粒武器子,豆豆武器子＆粒粒武器子,,0.5467105232
191,小葵,小葵,,2.951529412
192,越前,越前,,2.951529412
193,竹莢雄,竹莢雄,,1.967686275
194,丹尼,丹尼,,2.951529412
195,黑幫舞者 曼曼,黑幫舞者,曼曼,1.575764706
196,鯊魚操作者 莎莎,鯊魚操作者,莎莎,1.280611765
197,神奇生物 鬼福,神奇生物,鬼福,1.575764706
198,澤酷暖流,澤酷暖流,,1.475764706
